,y,x
149540967,29.339719,-98.615107
149540992,29.426531,-98.574748
149541020,29.369039,-98.610718
149541022,29.367258,-98.611034
149541024,29.366429,-98.611177
149541026,29.365565,-98.611332
149541230,29.336051,-98.528693
149541461,29.4178584,-98.6631334
149541466,29.4104698,-98.6631678
149541471,29.4072157,-98.6631463
149541473,29.4064446,-98.6631573
149541475,29.4053718,-98.6631483
149541479,29.4035418,-98.6631494
149541481,29.4026998,-98.6631564
149541483,29.4018608,-98.6631584
149541485,29.4010448,-98.6632155
149541487,29.4002085,-98.6633213
149541489,29.3993629,-98.663434
149541491,29.3985241,-98.6633673
149541494,29.3976423,-98.6632869
149541505,29.3964789,-98.6625295
149542182,29.370629,-98.496826
149542183,29.370624,-98.495539
149542185,29.370618,-98.493951
149542188,29.370606,-98.491567
149542190,29.370599,-98.489794
149542192,29.370597,-98.489347
149542194,29.370594,-98.488642
149542317,29.414316,-98.666558
149542319,29.414313,-98.667471
149542322,29.414321,-98.670787
149542324,29.414323,-98.671856
149542328,29.414336,-98.677785
149542338,29.403716,-98.507195
149542386,29.414648,-98.5378991
149542513,29.2427104,-98.706591
149542514,29.242465,-98.706528
149542520,29.394137,-98.694452
149542521,29.394141,-98.694874
149543147,29.3844854,-98.5596129
149543152,29.385845,-98.559443
149543170,29.388846,-98.559189
149543183,29.333951,-98.546618
149543307,29.364579,-98.4963
149543309,29.363617,-98.496306
149543311,29.3630602,-98.496315
149543323,29.3706883,-98.6347677
149543325,29.370235,-98.635149
149543376,29.354926,-98.50272
149543378,29.354048,-98.502724
149543380,29.353155,-98.502725
149543382,29.3527412,-98.5027266
149543450,29.4093938,-98.5568355
149543455,29.4086103,-98.5567876
149543459,29.4079056,-98.5568471
149543481,29.4011244,-98.5575078
149543483,29.400573,-98.5575778
149543485,29.399788,-98.5576758
149543487,29.398902,-98.5577858
149543489,29.3965909,-98.5580677
149543516,29.392004,-98.5595611
149543544,29.4127855,-98.5564034
149543546,29.4120077,-98.5565074
149543548,29.4112348,-98.5565984
149543550,29.410347,-98.556699
149543974,29.367277,-98.539527
149543976,29.3664506,-98.539522
149543979,29.3656259,-98.53952
149543982,29.364802,-98.539525
149543984,29.363974,-98.539544
149543986,29.363162,-98.539551
149543993,29.360088,-98.539705
149543996,29.359198,-98.539701
149543998,29.358326,-98.539699
149544000,29.356631,-98.539703
149544244,29.333209,-98.557295
149544246,29.332287,-98.557458
149544248,29.331359,-98.557631
149544250,29.330407,-98.5578
149544252,29.329445,-98.557976
149544254,29.328483,-98.558151
149544256,29.327515,-98.558324
149544258,29.326554,-98.558499
149544265,29.325942,-98.558575
149544274,29.325574,-98.558596
149544321,29.338759,-98.6128
149544323,29.338043,-98.612595
149544325,29.337283,-98.612369
149544340,29.335081,-98.610845
149544350,29.334286,-98.610663
149544352,29.331913,-98.610334
149544489,29.4038255,-98.5118249
149544493,29.403971,-98.513409
149544495,29.404247,-98.51623
149544531,29.40267,-98.693241
149544532,29.402669,-98.692378
149544533,29.402668,-98.691171
149544566,29.4040931,-98.4837504
149544581,29.404914,-98.481338
149544799,29.3957032,-98.6431675
149544801,29.39423,-98.646696
149544809,29.3937232,-98.648127
149544815,29.338819,-98.530219
149544819,29.339505,-98.528407
149545031,29.391242,-98.546092
149545033,29.3913772,-98.5474811
149545036,29.391622,-98.549995
149545973,29.4135629,-98.6240006
149545975,29.4112178,-98.6240343
149545979,29.409563,-98.624038
149545981,29.4088934,-98.6240707
149545982,29.40653,-98.624085
149545999,29.3384382,-98.5467383
149546000,29.3384452,-98.5494213
149546002,29.3384466,-98.5505797
149546024,29.382542,-98.554806
149546032,29.222278,-98.658544
149546034,29.223222,-98.658547
149546038,29.224182,-98.658571
149546040,29.224516,-98.658594
149546543,29.358496,-98.561903
149546549,29.3586699,-98.5636746
149546563,29.3593961,-98.5686532
149546605,29.365681,-98.5837152
149546617,29.3656552,-98.5892582
149546619,29.3656566,-98.5904509
149546652,29.3690746,-98.6001187
149546743,29.3706215,-98.602772
149546747,29.3713576,-98.6040212
149546754,29.3744758,-98.6093162
149546760,29.3760695,-98.6120205
149546804,29.3932439,-98.6234618
149546819,29.4020199,-98.6281206
149546829,29.402879,-98.628529
149546832,29.404093,-98.629061
149546839,29.404542,-98.629174
149546843,29.4055206,-98.6291952
149546845,29.4070782,-98.629195
149546847,29.4080552,-98.6291882
149546849,29.4089899,-98.6291856
149546851,29.4098425,-98.6291832
149546857,29.4135787,-98.6291728
149546865,29.4155569,-98.6294527
149546875,29.4177531,-98.6296728
149547087,29.4029056,-98.6283653
149547093,29.4020529,-98.6279555
149547109,29.3933154,-98.6232794
149547125,29.3803236,-98.6164593
149547135,29.3779634,-98.6147643
149547139,29.377442,-98.6141504
149547179,29.3040097,-98.4762618
149547181,29.3057446,-98.4762718
149547347,29.399633,-98.482449
149547350,29.399937,-98.484244
149547354,29.400241,-98.486026
149548033,29.2495961,-98.4957791
149548068,29.2478544,-98.5080332
149548309,29.355358,-98.492091
149548311,29.354522,-98.492106
149548317,29.403548,-98.689476
149548319,29.404258,-98.689661
149549066,29.349788,-98.619537
149549067,29.348349,-98.619667
149549159,29.412107,-98.533615
149549161,29.412272,-98.535354
149549168,29.412065,-98.531317
149549170,29.412272,-98.533589
149549179,29.4106112,-98.5154109
149549181,29.4108246,-98.5176878
149549189,29.4110082,-98.5199613
149549787,29.203156,-98.601699
149549806,29.200559,-98.602097
149549819,29.199868,-98.601877
149549878,29.197092,-98.603944
149549931,29.1936193,-98.6062983
149549951,29.192222,-98.606829
149550363,29.350612,-98.621883
149550372,29.350712,-98.624335
149550374,29.350833,-98.625296
149550420,29.336505,-98.561345
149550435,29.336122,-98.563032
149550654,29.372993,-98.563033
149550656,29.371047,-98.564703
149550663,29.374989,-98.560784
149550936,29.405891,-98.519118
149550945,29.405237,-98.519931
149550953,29.404713,-98.52113
149550955,29.40478,-98.521829
149550959,29.404976,-98.523959
149550962,29.405099,-98.525333
149550964,29.405313,-98.5275197
149551063,29.374619,-98.496775
149551065,29.37354,-98.496774
149551067,29.372445,-98.496772
149551250,29.402848,-98.474732
149551251,29.402836,-98.473461
149551253,29.402829,-98.471787
149551255,29.402831,-98.47154
149551257,29.402833,-98.470676
149551259,29.402832,-98.470227
149551261,29.402837,-98.469607
149551263,29.402841,-98.467826
149551265,29.402849,-98.46541
149551272,29.402825,-98.463338
149551276,29.402837,-98.4612471
149551282,29.402822,-98.458987
149551284,29.402815,-98.4567446
149551292,29.402787,-98.45448
149551295,29.4028054,-98.4523881
149551297,29.40279,-98.451112
149551301,29.402831,-98.449249
149551351,29.4136895,-98.4842016
149551764,29.365813,-98.744857
149551766,29.365814,-98.7410656
149552357,29.322987,-98.534719
149553080,29.384833,-98.5558869
149553082,29.3844553,-98.5568002
149553087,29.3841983,-98.5573804
149553110,29.3860434,-98.5498516
149553115,29.3840541,-98.5574078
149553119,29.384165,-98.5571115
149553163,29.392503,-98.544049
149553340,29.345655,-98.503873
149553362,29.346219,-98.500524
149553371,29.346432,-98.4972635
149553374,29.346445,-98.493999
149553380,29.346456,-98.489889
149553567,29.3432481,-98.6290921
149553694,29.3413901,-98.6321821
149553996,29.338448,-98.610318
149554013,29.33817,-98.61488
149554020,29.341136,-98.634894
149554284,29.226743,-98.640402
149554302,29.2258,-98.644535
149554310,29.2258169,-98.6466546
149554316,29.22581,-98.648756
149554328,29.2261314,-98.6537591
149554560,29.410553,-98.614963
149554562,29.410561,-98.617478
149554564,29.410568,-98.619423
149554566,29.410566,-98.62189
149554572,29.410787,-98.622883
149554774,29.405905,-98.454472
149554776,29.40488,-98.454477
149554783,29.400559,-98.454463
149554785,29.399498,-98.454465
149554789,29.397405,-98.454463
149554793,29.395328,-98.454458
149554794,29.394453,-98.454459
149554800,29.390917,-98.454463
149555163,29.38243,-98.461819
149555472,29.403951,-98.565636
149555478,29.2897213,-98.6417307
149555908,29.407533,-98.689534
149555912,29.408276,-98.689569
149556034,29.3593018,-98.5683366
149556036,29.3593349,-98.5709016
149556040,29.3567935,-98.4909926
149556046,29.3567767,-98.4969934
149556048,29.3567751,-98.4990375
149556050,29.3567656,-98.5016448
149556054,29.3567597,-98.5039
149556060,29.3567519,-98.5056943
149556064,29.3567493,-98.5074438
149556066,29.3566834,-98.5091289
149556067,29.3566827,-98.5108575
149556069,29.3567455,-98.5125738
149556075,29.3567429,-98.5143897
149556077,29.3567403,-98.5162998
149556081,29.356738,-98.5179333
149556083,29.3567355,-98.5196803
149556085,29.3567331,-98.5214173
149556087,29.3567307,-98.5231376
149556089,29.3567275,-98.5253519
149556095,29.3567263,-98.526247
149556097,29.3567258,-98.5266045
149556105,29.3567181,-98.5320629
149556107,29.3567152,-98.534134
149556113,29.356644,-98.537078
149556121,29.356633,-98.541471
149556125,29.356677,-98.542298
149556127,29.3571083,-98.5461814
149556129,29.3572722,-98.5479946
149556133,29.357787,-98.554256
149556135,29.358256,-98.559365
149556145,29.3588904,-98.5660086
149556152,29.3589894,-98.5669586
149556207,29.365551,-98.5837248
149556314,29.375467,-98.468742
149556315,29.37491,-98.468739
149556316,29.373923,-98.468738
149556317,29.372945,-98.468736
149556318,29.371968,-98.468734
149556319,29.371442,-98.468734
149556706,29.343352,-98.531597
149556708,29.341741,-98.531573
149556709,29.411612,-98.493202
149556713,29.41023,-98.492674
149556715,29.409175,-98.491918
149556719,29.406812,-98.490513
149556720,29.405405,-98.489483
149556782,29.19848,-98.613084
149556787,29.199773,-98.613245
149556985,29.3872,-98.653302
149556986,29.3862563,-98.6528108
149557061,29.38927,-98.469588
149557062,29.389258,-98.467805
149557063,29.389245,-98.465433
149557065,29.389135,-98.463878
149557075,29.389758,-98.473487
149557076,29.389756,-98.47157
149557077,29.389756,-98.469593
149557214,29.372202,-98.638957
149557221,29.37073,-98.63949
149557222,29.36993,-98.63918
149557223,29.369103,-98.638837
149557224,29.368312,-98.638507
149557225,29.367526,-98.638189
149557226,29.366726,-98.637875
149557227,29.365938,-98.63756
149557229,29.365144,-98.637235
149557240,29.36447,-98.636632
149557248,29.363673,-98.636316
149557253,29.339421,-98.599308
149557254,29.339194,-98.599654
149557451,29.327895,-98.503812
149557452,29.327885,-98.507338
149557454,29.327891,-98.5108073
149557455,29.327876,-98.516206
149557458,29.327883,-98.5201017
149557460,29.3278859,-98.5204689
149557461,29.3279099,-98.5478878
149557462,29.327884,-98.550645
149557465,29.327889,-98.5511569
149557467,29.327886,-98.552308
149557473,29.327863,-98.523206
149557474,29.327858,-98.524503
149557476,29.327857,-98.525352
149557478,29.327867,-98.526708
149557480,29.327876,-98.527091
149557489,29.327931,-98.531969
149557490,29.327933,-98.532676
149557491,29.327924,-98.534556
149557492,29.327916,-98.537697
149557494,29.327915,-98.539318
149557496,29.327914,-98.541214
149557497,29.327908,-98.542917
149557569,29.382432,-98.569467
149557576,29.336482,-98.564166
149557586,29.335094,-98.563639
149557590,29.353117,-98.489463
149557593,29.353138,-98.488406
149557595,29.353181,-98.485872
149557603,29.408492,-98.501521
149557619,29.406925,-98.4968153
149557622,29.4067009,-98.495423
149557677,29.3372852,-98.7407784
149557684,29.414124,-98.582978
149557685,29.414241,-98.585323
149557690,29.4143669,-98.5877816
149557726,29.410551,-98.549415
149557729,29.410686,-98.550818
149557731,29.410809,-98.552214
149557733,29.410949,-98.553622
149557735,29.411078,-98.55503
149557841,29.420226,-98.573277
149557848,29.415527,-98.573902
149557852,29.4118896,-98.5743509
149557864,29.409912,-98.5744627
149557871,29.4074924,-98.5747801
149557889,29.4017524,-98.5753142
149558440,29.331003,-98.61111
149558442,29.331814,-98.611232
149558444,29.333409,-98.611456
149558672,29.3567926,-98.4900343
149558673,29.3567912,-98.4884343
149558674,29.3567892,-98.4862422
149558676,29.3567224,-98.4859269
149558680,29.356607,-98.484821
149558690,29.355512,-98.481241
149558694,29.3531993,-98.4749159
149558698,29.352966,-98.474212
149558853,29.392178,-98.587893
149558868,29.3921905,-98.6012437
149559883,29.359614,-98.563533
149559885,29.359852,-98.565882
149559897,29.2594797,-98.4908949
149559917,29.408099,-98.55894
149559919,29.408526,-98.563192
149559921,29.408773,-98.56563
149560240,29.371604,-98.49554
149560243,29.348422,-98.597851
149560247,29.3487103,-98.5997448
149560255,29.350244,-98.6084
149560264,29.349139,-98.60195
149560269,29.349749,-98.605969
149560353,29.346275,-98.621972
149560354,29.346053,-98.624248
149560355,29.345921,-98.625628
149560627,29.414772,-98.4840256
149560782,29.2333862,-98.4567394
149561463,29.3294693,-98.583275
149562806,29.229431,-98.475017
149562837,29.229542,-98.475711
149562846,29.235738,-98.637393
149563347,29.34133,-98.580044
149563365,29.342315,-98.584966
149563390,29.309749,-98.648764
149565443,29.21408,-98.520141
149565492,29.2244315,-98.523168
149565508,29.224433,-98.525317
149566055,29.283468,-98.656224
149566057,29.282605,-98.656242
149566211,29.304221,-98.548687
149566212,29.304258,-98.5491292
149566213,29.3042399,-98.5497131
149566215,29.3062864,-98.5494767
149569325,29.3062292,-98.5490251
149569326,29.3063434,-98.5498957
149571193,29.25732,-98.583726
149571197,29.2253312,-98.6172544
149571292,29.292583,-98.695179
149571416,29.24381,-98.583774
149572248,29.232805,-98.61924
149572532,29.233547,-98.488611
149572568,29.233612,-98.492816
149574310,29.343283,-98.561409
149574328,29.334302,-98.712416
149574351,29.335229,-98.709399
149574584,29.323359,-98.645152
149574599,29.325657,-98.645978
149575130,29.3464199,-98.4799172
149575132,29.3465055,-98.4791688
149575138,29.3465904,-98.4784175
149575141,29.3466419,-98.4779775
149575152,29.346833,-98.4784588
149575158,29.3466613,-98.4799569
149575162,29.3467445,-98.4792007
149575546,29.360491,-98.495996
149575548,29.358748,-98.496
149575550,29.358346,-98.495984
149575585,29.231015,-98.563783
149575595,29.231151,-98.562727
149575876,29.364621,-98.494294
149575882,29.364568,-98.497755
149575885,29.36457,-98.499702
149575946,29.357772,-98.517925
149575949,29.3546015,-98.517922
149575951,29.3526205,-98.517912
149575953,29.35163,-98.517912
149575955,29.350624,-98.517906
149575958,29.349635,-98.517898
149575960,29.3486325,-98.517899
149575962,29.34761,-98.517895
149575964,29.346621,-98.517902
149575968,29.3456368,-98.517883
149575971,29.344638,-98.517892
149576195,29.3904806,-98.5121636
149576196,29.390472,-98.5124358
149576198,29.3904669,-98.5144772
149576199,29.390449,-98.51682
149576200,29.390448,-98.518705
149576201,29.390476,-98.5192749
149576202,29.390477,-98.520401
149576206,29.390452,-98.503856
149576209,29.390434,-98.50495
149576211,29.3904467,-98.5054358
149576212,29.390465,-98.51034
149576214,29.390469,-98.51148
149576221,29.37902,-98.472054
149576226,29.378977,-98.471478
149576228,29.378961,-98.47121
149576235,29.377731,-98.470349
149576244,29.379229,-98.476812
149576246,29.379221,-98.475537
149576248,29.379224,-98.473865
149576251,29.379225,-98.47347
149576256,29.379116,-98.473463
149576262,29.379091,-98.472313
149576279,29.4072,-98.659928
149576291,29.407958,-98.659486
149576293,29.408701,-98.659489
149576294,29.409461,-98.659488
149576296,29.409843,-98.659489
149576304,29.403895,-98.659951
149576307,29.404302,-98.659941
149576309,29.40535,-98.659937
149576311,29.406425,-98.659931
149576319,29.410445,-98.659496
149576322,29.411289,-98.659492
149576323,29.412097,-98.659492
149576949,29.228255,-98.659545
149577586,29.211478,-98.649937
149577646,29.415718,-98.503955
149577648,29.41506,-98.504634
149577650,29.414682,-98.505024
149577657,29.4133293,-98.5064297
149577978,29.369859,-98.604572
149578528,29.392642,-98.528933
149578531,29.392884,-98.531595
149578795,29.2622872,-98.742316
149578801,29.2622089,-98.7400445
149578808,29.264869,-98.734271
149578957,29.263737,-98.742376
149579056,29.392095,-98.499585
149579067,29.39141,-98.498571
149579200,29.339303,-98.53045
149579336,29.369622,-98.552713
149579338,29.36979,-98.554448
149579340,29.369954,-98.556136
149579346,29.370157,-98.557821
149579350,29.37026,-98.558031
149579356,29.36297,-98.489795
149579363,29.361888,-98.489197
149579365,29.361694,-98.489083
149579367,29.36079,-98.488558
149579369,29.360086,-98.488144
149579371,29.359666,-98.487909
149579373,29.359357,-98.487731
149579375,29.358608,-98.487299
149579376,29.357915,-98.486887
149579378,29.357654,-98.48674
149579381,29.35572,-98.485634
149579391,29.354908,-98.485566
149579393,29.354021,-98.485764
149579399,29.351709,-98.485886
149579401,29.350193,-98.485891
149579403,29.34892,-98.485863
149579411,29.372403,-98.489768
149579413,29.371495,-98.489805
149579418,29.369695,-98.489354
149579421,29.369629,-98.489357
149579423,29.368775,-98.489356
149579425,29.367574,-98.489369
149579427,29.366336,-98.489369
149579429,29.365119,-98.489383
149579431,29.363888,-98.489393
149579433,29.362953,-98.489398
149579449,29.39852,-98.497637
149579454,29.404346,-98.524042
149579456,29.404475,-98.525414
149579458,29.4046737,-98.5276034
149579469,29.404324,-98.524045
